Fecha,P34,P63,M5023,M5025,Temperatura_M5023 (°C),Humedad_Relativa_M5023 (%),Humedad_Suelo_M5023 (m³/m³),Temperatura_M5025 (°C),Humedad_Relativa_M5025 (%),Humedad_Suelo_M5025 (m³/m³),Temperatura_P34 (°C),Humedad_Relativa_P34 (%),Humedad_Suelo_P34 (m³/m³),Temperatura_P63 (°C),Humedad_Relativa_P63 (%),Humedad_Suelo_P63 (m³/m³)
2024-03-04 02:00:00,,,0.0,0.0,7.756999969482422,97.3084487915039,,5.723499774932861,99.30990600585938,,10.330999374389648,99.0035171508789,,3.7084999084472656,99.29862976074219,
2024-03-04 03:00:00,,,0.0,0.0,7.706999778747559,96.64429473876953,,5.773499965667725,98.62458038330078,,10.631000518798828,94.48085021972656,,3.758500099182129,98.60218048095703,
2024-03-04 04:00:00,,,0.0,0.0,7.756999969482422,94.35708618164062,,5.923500061035156,95.59606170654297,,10.481000900268555,92.5896224975586,,3.9085001945495605,95.52545166015625,
2024-03-04 05:00:00,,,0.0,0.0,7.35699987411499,98.3048095703125,,5.723499774932861,98.62403106689453,,10.131000518798828,95.73828125,,3.7084999084472656,98.60160827636719,
2024-03-04 06:00:00,,,0.0,0.0,7.256999969482422,99.31831359863281,,5.473499774932861,100.0,,10.180999755859375,94.14456176757812,,3.4584999084472656,100.0,
2024-03-04 07:00:00,,,0.0,0.0,7.35699987411499,98.64180755615234,,5.373499870300293,100.0,,10.180999755859375,95.73992156982422,,3.3585000038146973,100.0,
2024-03-04 08:00:00,,,0.0,0.0,7.1570000648498535,97.6301498413086,,5.32349967956543,98.27717590332031,,10.080999374389648,97.68400573730469,,3.308499813079834,98.24910736083984,
2024-03-04 09:00:00,,,0.0,0.0,7.307000160217285,95.31554412841797,,5.123499870300293,95.90284729003906,,10.131000518798828,97.03218078613281,,3.1085000038146973,95.83685302734375,
2024-03-04 10:00:00,,,0.0,0.0,6.60699987411499,98.97370910644531,,4.32349967956543,98.6085205078125,,9.981000900268555,97.35494232177734,,2.308499813079834,98.58572387695312,
2024-03-04 11:00:00,,,0.0,0.0,7.006999969482422,97.29248046875,,4.773499965667725,97.92669677734375,,10.131000518798828,97.03218078613281,,2.758500099182129,97.89290618896484,
2024-03-04 12:00:00,,,0.0,0.0,7.456999778747559,90.83650207519531,,5.223499774932861,94.2445297241211,,10.481000900268555,94.79190063476562,,3.2084999084472656,94.1526107788086,
2024-03-04 13:00:00,,,0.0,0.0,7.1570000648498535,96.29833984375,,5.673500061035156,92.63424682617188,,10.330999374389648,95.10459899902344,,3.6585001945495605,92.5177993774414,
2024-03-04 14:00:00,,,0.0,0.0,8.157000541687012,88.11563110351562,,6.923500061035156,85.58544158935547,,11.231000900268555,87.79249572753906,,4.9085001945495605,85.36731719970703,
2024-03-04 15:00:00,,,0.0,0.0,9.357000350952148,85.84261322021484,,8.523499488830566,85.16609954833984,,12.330999374389648,82.75267028808594,,6.508499622344971,84.943603515625,
2024-03-04 16:00:00,,,0.0,0.0,9.807000160217285,84.14765167236328,,9.07349967956543,83.19933319091797,,13.131000518798828,79.85799407958984,,7.058499813079834,82.95077514648438,
2024-03-04 17:00:00,,,0.0,0.0,9.756999969482422,86.17771911621094,,9.773499488830566,78.55976104736328,,12.281000137329102,86.43138885498047,,7.758499622344971,78.25232696533203,
2024-03-04 18:00:00,,,0.0,0.0,11.206999778747559,79.58372497558594,,10.423500061035156,77.0538330078125,,12.930999755859375,85.92196655273438,,8.408500671386719,76.72879028320312,
2024-03-04 19:00:00,,,0.0,0.0,9.456999778747559,89.44107818603516,,8.873499870300293,84.91170501708984,,12.080999374389648,92.3717269897461,,6.858500003814697,84.68602752685547,
2024-03-04 20:00:00,,,0.0,0.0,10.857000350952148,81.1768798828125,,9.32349967956543,77.9501953125,,13.430999755859375,79.90028381347656,,7.308499813079834,77.63467407226562,
2024-03-04 21:00:00,,,0.0,0.0,10.656999588012695,81.7052230834961,,8.773499488830566,84.3177490234375,,13.481000900268555,79.64057922363281,,6.758499622344971,84.08393096923828,
2024-03-04 22:00:00,,,0.0,0.0,10.206999778747559,85.63917541503906,,8.32349967956543,82.82000732421875,,12.830999374389648,83.92898559570312,,6.308499813079834,82.56564331054688,
2024-03-04 23:00:00,,,0.0,0.0,8.557000160217285,92.79627227783203,,7.123499870300293,89.56359100341797,,11.031000137329102,92.62055206298828,,5.108500003814697,89.40223693847656,
2024-03-05 00:00:00,,,0.0,0.0,8.157000541687012,95.99932861328125,,6.523499965667725,93.97667694091797,,11.031000137329102,93.55500030517578,,4.508500099182129,93.88111877441406,
2024-03-05 01:00:00,,,0.0,0.0,7.9070000648498535,96.64958190917969,,5.273499965667725,98.2764892578125,,10.680999755859375,97.04485321044922,,3.258500099182129,98.24840545654297,
2024-03-05 02:00:00,,,0.0,0.0,7.1570000648498535,99.3177719116211,,4.073500156402588,99.64981079101562,,10.531000137329102,97.04139709472656,,2.058500051498413,99.64403533935547,
2024-03-05 03:00:00,,,0.0,0.0,7.1570000648498535,97.96563720703125,,4.173500061035156,99.65008544921875,,10.631000518798828,94.16474151611328,,2.1585001945495605,99.64432525634766,
2024-03-05 04:00:00,,,0.0,0.0,7.006999969482422,96.9586410522461,,4.673500061035156,97.92503356933594,,10.531000137329102,91.04772186279297,,2.6585001945495605,97.89119720458984,
2024-03-05 05:00:00,,,0.0,0.0,6.9070000648498535,95.30086517333984,,4.923500061035156,97.24738311767578,,10.430999755859375,87.7199935913086,,2.9085001945495605,97.20270538330078,
2024-03-05 06:00:00,,,0.0,0.0,6.807000160217285,94.9688949584961,,4.423500061035156,97.92088317871094,,10.330999374389648,85.94367218017578,,2.4085001945495605,97.88694763183594,
2024-03-05 07:00:00,,,0.0,0.0,6.807000160217285,94.9688949584961,,5.123499870300293,95.23462677001953,,10.031000137329102,90.40016174316406,,3.1085000038146973,95.15811920166016,
2024-03-05 08:00:00,,,0.0,0.0,6.557000160217285,96.28083801269531,,3.9735000133514404,97.22644805908203,,9.631000518798828,90.37116241455078,,1.9584999084472656,97.18125915527344,
2024-03-05 09:00:00,,,0.4,0.4,6.10699987411499,96.93694305419922,,3.4235000610351562,97.55864715576172,,8.830999374389648,92.8113784790039,,1.4084999561309814,97.51871490478516,
2024-03-05 10:00:00,,,0.0,0.1,5.4070000648498535,96.9198989868164,,4.723499774932861,94.22191619873047,,9.481000900268555,85.5624008178711,,2.7084999084472656,94.12945556640625,
2024-03-05 11:00:00,,,0.0,0.1,5.956999778747559,95.59722137451172,,2.823500156402588,97.89400482177734,,9.781000137329102,82.433837890625,,0.8085000514984131,97.85942077636719,
2024-03-05 12:00:00,,,0.0,0.0,6.4070000648498535,95.61275482177734,,4.923500061035156,96.2325668334961,,10.231000900268555,82.49070739746094,,2.9085001945495605,96.17170715332031,
2024-03-05 13:00:00,,,0.0,0.0,7.60699987411499,89.60176849365234,,5.723499774932861,92.31412506103516,,11.430999755859375,79.34583282470703,,3.7084999084472656,92.1928482055664,
2024-03-05 14:00:00,,,0.1,0.0,9.156999588012695,82.07125854492188,,7.723499774932861,82.17036437988281,,12.781000137329102,76.64592742919922,,5.708499908447266,81.90678405761719,
2024-03-05 15:00:00,,,0.0,0.0,10.256999969482422,80.26748657226562,,9.623499870300293,72.7701416015625,,13.330999374389648,77.5116195678711,,7.608500003814697,72.39417266845703,
2024-03-05 16:00:00,,,0.0,0.0,10.607000350952148,80.04251861572266,,10.623499870300293,69.98502349853516,,13.680999755859375,76.78987884521484,,8.608499526977539,69.58031463623047,
2024-03-05 17:00:00,,,0.0,0.0,11.656999588012695,76.46437072753906,,11.32349967956543,69.6413345336914,,14.180999755859375,78.6852798461914,,9.308500289916992,69.234130859375,
2024-03-05 18:00:00,,,0.0,0.0,11.156999588012695,85.44975280761719,,11.123499870300293,71.55132293701172,,13.731000900268555,85.71944427490234,,9.108499526977539,71.1641616821289,
2024-03-05 19:00:00,,,0.0,0.0,10.206999778747559,93.19999694824219,,10.373499870300293,77.31120300292969,,12.981000900268555,94.5790786743164,,8.358499526977539,76.98921203613281,
2024-03-05 20:00:00,,,0.0,0.0,10.706999778747559,93.5390396118164,,10.373499870300293,78.11211395263672,,12.680999755859375,98.37413787841797,,8.358499526977539,77.79988098144531,
2024-03-05 21:00:00,,,0.0,0.0,9.357000350952148,94.10735321044922,,8.873499870300293,84.32923889160156,,12.430999755859375,92.39183807373047,,6.858500003814697,84.09565734863281,
